Chr,Start,End
2,593615572,593715571
2,593715572,593815571
2,593815572,593915571
2,593915572,594015571
2,594015572,594115571
2,594115572,594156352
2,594156354,594256353
2,594256354,594356353
2,594356354,594456353
2,594456354,594556353
2,594556354,594656353
2,594656354,594756353
2,594756354,594856353
2,594856354,594956353
2,594956354,595056353
2,595056354,595156353
2,595156354,595229413
2,595229415,595329414
2,595329415,595429414
2,595429415,595529414
2,595529415,595629414
2,595629415,595683728
2,595683730,595783729
2,595783730,595883729
2,595883730,595907669
2,595909351,596009350
2,596009351,596109350
2,596109351,596209350
2,596209351,596309350
2,596309351,596409350
2,596409351,596509350
2,596509351,596609350
2,596609351,596709350
2,596709351,596809350
2,596809351,596909350
2,596909351,597009350
2,597009351,597109350
2,597109351,597209350
2,597209351,597309350
2,597309351,597409350
2,597409351,597440031
2,597440033,597540032
2,597540033,597596455
2,597596457,597617268
2,597617270,597717269
2,597717270,597787735
2,597787737,597887736
2,597887737,597987736
2,597987737,597998039
2,597998041,598098040
2,598098041,598179831
2,598179833,598279832
2,598279833,598379832
2,598379833,598381334
2,598381336,598401886
2,598401888,598501887
2,598501888,598601887
2,598601888,598609649
2,598609651,598709650
2,598709651,598809650
2,598809651,598860910
2,598860912,598908803
2,598908805,598991805
3,1,100000
3,100001,200000
3,200001,300000
3,300001,400000
3,400001,500000
3,500001,600000
3,600001,700000
3,700001,800000
3,800001,900000
3,900001,1000000
3,1000001,1100000
3,1100001,1200000
3,1200001,1300000
3,1300001,1349722
3,1349724,1351233
3,1351235,1353064
3,1353066,1356189
3,1356191,1456190
3,1456191,1496970
3,1498667,1598666
3,1598667,1698666
3,1698667,1798666
3,1798667,1898666
3,1898667,1998666
3,1998667,2098666
3,2098667,2198666
3,2198667,2298666
3,2298667,2398666
3,2398667,2433546
3,2433548,2533547
3,2533548,2605438
3,2605440,2705439
3,2705440,2805439
3,2805440,2905439
3,2905440,3005439
3,3005440,3105439
3,3105440,3205439
3,3205440,3305439
3,3305440,3386437
3,3386439,3486438
3,3486439,3586438
3,3586439,3686438
3,3686439,3786438
3,3786439,3886438
3,3886439,3986438
3,3986439,4086438
3,4086439,4090989
3,4090991,4190990
3,4190991,4290990
3,4290991,4390990
3,4390991,4490990
3,4490991,4590990
3,4590991,4690990
3,4690991,4790990
3,4790991,4890990
3,4890991,4990990
3,4990991,5090990
3,5090991,5190990
3,5190991,5290990
3,5290991,5390990
3,5390991,5490990
3,5490991,5590990
3,5590991,5595458
3,5595460,5695459
3,5695460,5795459
3,5795460,5895459
3,5895460,5995459
3,5995460,6095459
3,6095460,6195459
3,6195460,6295459
3,6295460,6395459
3,6395460,6495459
3,6495460,6595459
3,6595460,6695459
3,6695460,6795459
3,6795460,6895459
3,6895460,6963471
3,6963473,7063472
3,7063473,7163472
3,7163473,7263472
3,7263473,7363472
3,7363473,7463472
3,7463473,7563472
3,7563473,7663472
3,7663473,7763472
3,7763473,7863472
3,7863473,7963472
3,7963473,8063472
3,8063473,8163472
3,8163473,8263472
3,8263473,8363472
3,8363473,8463472
3,8463473,8563472
3,8563473,8663472
3,8663473,8763472
3,8763473,8863472
3,8863473,8963472
3,8963473,9063472
3,9063473,9163472
3,9163473,9263472
3,9263473,9363472
3,9363473,9463472
3,9463473,9563472
3,9563473,9663472
3,9663473,9763472
3,9763473,9863472
3,9863473,9963472
3,9963473,10063472
3,10063473,10113451
3,10113453,10213452
3,10213453,10313452
3,10313453,10413452
3,10413453,10513452
3,10513453,10613452
3,10613453,10713452
3,10713453,10813452
3,10813453,10913452
3,10913453,11013452
3,11013453,11113452
3,11113453,11213452
3,11213453,11313452
3,11313453,11413452
3,11413453,11513452
3,11513453,11613452
3,11613453,11713452
3,11713453,11813452
3,11813453,11913452
3,11913453,12013452
3,12013453,12113452
3,12113453,12213452
3,12213453,12313452
3,12313453,12377707
3,12377709,12477708
3,12477709,12577708
3,12577709,12677708
3,12677709,12777708
3,12777709,12866727
3,12866729,12966728
3,12966729,13066728
3,13066729,13166728
3,13166729,13266728
3,13266729,13346054
3,13346056,13446055
3,13446056,13494368
3,13494370,13594369
3,13594370,13694369
3,13694370,13794369
3,13794370,13894369
3,13894370,13994369
3,13994370,14094369
3,14094370,14113246
3,14113248,14213247
3,14213248,14313247
3,14313248,14413247
3,14413248,14513247
3,14513248,14613247
3,14613248,14713247
3,14713248,14813247
3,14813248,14913247
3,14913248,15013247
3,15013248,15113247
3,15113248,15213247
3,15213248,15313247
3,15313248,15413247
3,15413248,15513247
3,15513248,15613247
3,15613248,15713247
3,15713248,15813247
3,15813248,15913247
3,15913248,16013247
3,16013248,16113247
3,16113248,16213247
3,16213248,16313247
3,16313248,16413247
3,16413248,16513247
3,16513248,16549469
3,16549471,16649470
3,16649471,16749470
3,16749471,16849470
3,16849471,16949470
3,16949471,17049470
3,17049471,17149470
3,17149471,17249470
3,17249471,17349470
3,17349471,17449470
3,17449471,17541586
3,17541588,17641587
3,17641588,17741587
3,17741588,17841587
3,17841588,17941587
3,17941588,18041587
3,18041588,18141587
3,18141588,18241587
3,18241588,18300917
3,18300919,18400918
3,18400919,18500918
3,18500919,18600918
3,18600919,18700918
3,18700919,18800918
3,18800919,18900918
3,18900919,19000918
3,19000919,19100918
3,19100919,19169013
3,19169015,19269014
3,19269015,19369014
3,19369015,19469014
3,19469015,19569014
3,19569015,19669014
3,19669015,19769014
3,19769015,19869014
3,19869015,19969014
3,19969015,19974268
3,19974270,20074269
3,20074270,20174269
3,20174270,20274269
3,20274270,20374269
3,20374270,20474269
3,20474270,20574269
3,20574270,20674269
3,20674270,20774269
3,20774270,20874269
3,20874270,20974269
3,20974270,21074269
3,21074270,21174269
3,21174270,21274269
3,21274270,21374269
3,21374270,21474269
3,21474270,21574269
3,21574270,21674269
3,21674270,21705969
3,21705971,21805970
3,21805971,21905970
3,21905971,22005970
3,22005971,22105970
3,22105971,22205970
3,22205971,22305970
3,22305971,22405970
3,22405971,22505970
3,22505971,22605970
3,22605971,22705970
3,22705971,22805970
3,22805971,22905970
3,22905971,23005970
3,23005971,23041942
3,23041944,23141943
3,23141944,23241943
3,23241944,23341943
3,23341944,23441943
3,23441944,23541943
3,23541944,23641943
3,23641944,23741943
3,23741944,23841943
3,23841944,23941943
3,23941944,24041943
3,24041944,24141943
3,24141944,24241943
3,24241944,24341943
3,24341944,24441943
3,24441944,24541943
3,24541944,24641943
3,24641944,24741943
3,24741944,24841943
3,24841944,24941943
3,24941944,25041943
3,25041944,25141943
3,25141944,25207233
3,25207235,25307234
3,25307235,25407234
3,25407235,25507234
3,25507235,25510226
3,25510228,25610227
3,25610228,25710227
3,25710228,25810227
3,25810228,25910227
3,25910228,26010227
3,26010228,26110227
3,26110228,26210227
3,26210228,26310227
3,26310228,26410227
3,26410228,26510227
3,26510228,26610227
3,26610228,26710227
3,26710228,26810227
3,26810228,26910227
3,26910228,27010227
3,27010228,27110227
3,27110228,27210227
3,27210228,27310227
3,27310228,27410227
3,27410228,27510227
3,27510228,27610227
3,27610228,27710227
3,27710228,27810227
3,27810228,27910227
3,27910228,28010227
3,28010228,28110227
3,28110228,28210227
3,28210228,28310227
3,28310228,28410227
3,28410228,28510227
3,28510228,28610227
3,28610228,28710227
3,28710228,28810227
3,28810228,28837669
3,28837671,28937670
3,28937671,29037670
3,29037671,29137670
3,29137671,29237670
3,29237671,29337670
3,29337671,29437670
3,29437671,29537670
3,29537671,29637670
3,29637671,29737670
3,29737671,29837670
3,29837671,29859689
3,29859691,29959690
3,29959691,30011752
3,30011754,30111753
3,30111754,30211753
3,30211754,30311753
3,30311754,30411753
3,30411754,30511753
3,30511754,30611753
3,30611754,30711753
3,30711754,30811753
3,30811754,30911753
3,30911754,31011753
3,31011754,31111753
3,31111754,31211753
3,31211754,31311753
3,31311754,31321487
3,31321489,31421488
3,31421489,31521488
3,31521489,31567452
3,31567454,31667453
3,31667454,31767453
3,31767454,31867453
3,31867454,31964135
3,31964137,32064136
3,32064137,32164136
3,32164137,32264136
3,32264137,32364136
3,32364137,32464136
3,32464137,32564136
3,32564137,32664136
3,32664137,32764136
3,32764137,32864136
3,32864137,32964136
3,32964137,33064136
3,33064137,33164136
3,33164137,33264136
3,33264137,33364136
3,33364137,33464136
3,33464137,33564136
3,33564137,33664136
3,33664137,33764136
3,33764137,33854306
3,33854308,33954307
3,33954308,34054307
3,34054308,34154307
3,34154308,34254307
3,34254308,34354307
3,34354308,34454307
3,34454308,34554307
3,34554308,34654307
3,34654308,34754307
3,34754308,34854307
3,34854308,34954307
3,34954308,35054307
3,35054308,35154307
3,35154308,35254307
3,35254308,35354307
3,35354308,35454307
3,35454308,35554307
3,35554308,35654307
3,35654308,35754307
3,35754308,35794398
3,35794400,35894399
3,35894400,35994399
3,35994400,36094399
3,36094400,36194399
3,36194400,36294399
3,36294400,36394399
3,36394400,36494399
3,36494400,36594399
3,36594400,36694399
3,36694400,36794399
3,36794400,36894399
3,36894400,36994399
3,36994400,37094399
3,37094400,37194399
3,37194400,37294399
3,37294400,37394399
3,37394400,37494399
3,37494400,37594399
3,37594400,37685931
3,37685933,37785932
3,37785933,37885932
3,37885933,37985932
3,37985933,38085932
3,38085933,38185932
3,38185933,38285932
3,38285933,38385932
3,38385933,38485932
3,38485933,38585932
3,38585933,38685932
3,38685933,38785932
3,38785933,38885932
3,38885933,38985932
3,38985933,39085932
3,39085933,39185932
3,39185933,39285932
3,39285933,39385932
3,39385933,39485932
3,39485933,39585932
3,39585933,39685932
3,39685933,39785932
3,39785933,39794658
3,39794660,39894659
3,39894660,39994659
3,39994660,40094659
3,40094660,40194659
3,40194660,40294659
3,40294660,40394659
3,40394660,40494659
3,40494660,40594659
3,40594660,40694659
3,40694660,40794659
3,40794660,40837617
3,40837619,40937618
3,40937619,41037618
3,41037619,41137618
3,41137619,41237618
3,41237619,41337618
3,41337619,41437618
3,41437619,41537618
3,41537619,41637618
3,41637619,41737618
3,41737619,41837618
3,41837619,41937618
3,41937619,42037618
3,42037619,42137618
3,42137619,42237618
3,42237619,42337618
3,42337619,42437618
3,42437619,42537618
3,42537619,42637618
3,42637619,42737618
3,42737619,42837618
3,42837619,42937618
3,42937619,43037618
3,43037619,43137618
3,43137619,43237618
3,43237619,43337618
3,43337619,43437618
3,43437619,43502838
3,43502840,43602839
3,43602840,43702839
3,43702840,43802839
3,43802840,43860540
3,43860542,43960541
3,43960542,44035003
3,44035005,44119656
3,44119658,44219657
3,44219658,44319657
3,44319658,44400938
3,44400940,44500939
3,44500940,44600939
3,44600940,44700939
3,44700940,44800939
3,44800940,44900939
3,44900940,45000939
3,45000940,45100939
3,45100940,45200939
3,45200940,45300939
3,45300940,45332406
3,45332408,45432407
3,45432408,45532407
3,45532408,45632407
3,45632408,45732407
3,45732408,45832407
3,45832408,45932407
3,45932408,46032407
3,46032408,46132407
3,46132408,46232407
3,46232408,46332407
3,46332408,46432407
3,46432408,46532407
3,46532408,46631275
3,46631277,46731276
3,46731277,46831276
3,46831277,46931276
3,46931277,47031276
3,47031277,47131276
3,47131277,47231276
3,47231277,47331276
3,47331277,47431276
3,47431277,47531276
3,47531277,47631276
3,47631277,47731276
3,47731277,47831276
3,47831277,47885996
3,47885998,47985997
3,47985998,48085997
3,48085998,48185997
3,48185998,48285997
3,48285998,48385997
3,48385998,48485997
3,48485998,48585997
3,48585998,48685997
3,48685998,48785997
3,48785998,48885997
3,48885998,48985997
3,48985998,49002451
3,49002453,49102452
3,49102453,49202452
3,49202453,49302452
3,49302453,49402452
3,49402453,49502452
3,49502453,49602452
3,49602453,49702452
3,49702453,49802452
3,49802453,49902452
3,49902453,50002452
3,50002453,50102452
3,50102453,50202452
3,50202453,50302452
3,50302453,50402452
3,50402453,50502452
3,50502453,50602452
3,50602453,50702452
3,50702453,50802452
3,50802453,50902452
3,50902453,51002452
3,51002453,51102452
3,51102453,51202452
3,51202453,51302452
3,51302453,51402452
3,51402453,51502452
3,51502453,51602452
3,51602453,51702452
3,51702453,51802452
3,51802453,51902452
3,51902453,52002452
3,52002453,52102452
3,52102453,52202452
3,52202453,52302452
3,52302453,52402452
3,52402453,52454682
3,52454684,52554683
3,52554684,52654683
3,52654684,52754683
3,52754684,52854683
3,52854684,52954683
3,52954684,53054683
3,53054684,53154683
3,53154684,53254683
3,53254684,53354683
3,53354684,53454683
3,53454684,53554683
3,53554684,53654683
3,53654684,53754683
3,53754684,53854683
3,53854684,53954683
3,53954684,54054683
3,54054684,54154683
3,54154684,54254683
3,54254684,54354683
3,54354684,54454683
3,54454684,54554683
3,54554684,54654683
3,54654684,54684632
3,54684634,54784633
3,54784634,54884633
3,54884634,54984633
3,54984634,55019838
3,55019840,55119839
3,55119840,55219839
3,55219840,55319839
3,55319840,55385580
3,55385582,55485581
3,55485582,55585581
3,55585582,55685581
3,55685582,55772589
3,55772591,55872590
3,55872591,55972590
3,55972591,56072590
3,56072591,56172590
3,56172591,56272590
3,56272591,56372590
3,56372591,56472590
3,56472591,56572590
3,56572591,56672590
3,56672591,56772590
3,56772591,56872590
3,56872591,56972590
3,56972591,57072590
3,57072591,57172590
3,57172591,57272590
3,57272591,57372590
3,57372591,57397335
3,57397337,57497336
3,57497337,57597336
3,57597337,57697336
3,57697337,57797336
3,57797337,57897336
3,57897337,57997336
3,57997337,58097336
3,58097337,58197336
3,58197337,58297336
3,58297337,58397336
3,58397337,58497336
3,58497337,58597336
3,58597337,58697336
3,58697337,58797336
3,58797337,58897336
3,58897337,58997336
3,58997337,59097336
3,59097337,59197336
3,59197337,59297336
3,59297337,59397336
3,59397337,59497336
3,59497337,59597336
3,59597337,59697336
3,59697337,59797336
3,59797337,59897336
3,59897337,59974776
3,59974778,60074777
3,60074778,60174777
3,60174778,60274777
3,60274778,60374777
3,60374778,60474777
3,60474778,60574777
3,60574778,60674777
3,60674778,60774777
3,60774778,60874777
3,60874778,60925515
3,60925517,60972385
3,60972387,61072386
3,61072387,61172386
3,61172387,61272386
3,61272387,61372386
3,61372387,61472386
3,61472387,61572386
3,61572387,61672386
3,61672387,61772386
3,61772387,61872386
3,61872387,61972386
3,61972387,62072386
3,62072387,62098638
3,62098640,62198639
3,62198640,62298639
3,62298640,62398639
3,62398640,62477072
3,62477074,62577073
3,62577074,62677073
3,62677074,62777073
3,62777074,62877073
3,62877074,62977073
3,62977074,63077073
3,63077074,63177073
3,63177074,63277073
3,63277074,63377073
3,63377074,63477073
3,63477074,63577073
3,63577074,63677073
3,63677074,63701312
3,63701314,63801313
3,63801314,63817229
3,63817231,63917230
3,63917231,64017230
3,64017231,64117230
3,64117231,64217230
3,64217231,64317230
3,64317231,64417230
3,64417231,64517230
3,64517231,64617230
3,64617231,64717230
3,64717231,64817230
3,64817231,64917230
3,64917231,65017230
3,65017231,65117230
3,65117231,65217230
3,65217231,65317230
3,65317231,65331848
3,65331850,65431849
3,65431850,65531849
3,65531850,65631849
3,65631850,65731849
3,65731850,65831849
3,65831850,65931849
3,65931850,66031849
3,66031850,66131849
3,66131850,66231849
3,66231850,66331849
3,66331850,66431849
3,66431850,66531849
3,66531850,66631849
3,66631850,66731849
3,66731850,66831849
3,66831850,66931849
3,66931850,67031849
3,67031850,67131849
3,67131850,67231849
3,67231850,67331849
3,67331850,67431849
3,67431850,67531849
3,67531850,67631849
3,67631850,67731849
3,67731850,67831849
3,67831850,67901993
3,67901995,68001994
3,68001995,68101994
3,68101995,68201994
3,68201995,68301994
3,68301995,68401994
3,68401995,68501994
3,68501995,68601994
3,68601995,68701994
3,68701995,68801994
3,68801995,68901994
3,68901995,69001994
3,69001995,69101994
3,69101995,69201994
3,69201995,69301994
3,69301995,69401994
3,69401995,69428129
3,69428131,69528130
3,69528131,69628130
3,69628131,69666761
3,69666763,69766762
3,69766763,69866762
3,69866763,69966762
3,69966763,70017168
3,70017170,70117169
3,70117170,70217169
3,70217170,70317169
3,70317170,70417169
3,70417170,70517169
3,70517170,70617169
3,70617170,70717169
3,70717170,70817169
3,70817170,70917169
3,70917170,71017169
3,71017170,71117169
3,71117170,71217169
3,71217170,71317169
3,71317170,71417169
3,71417170,71517169
3,71517170,71617169
3,71617170,71717169
3,71717170,71817169
3,71817170,71917169
3,71917170,72017169
3,72017170,72117169
3,72117170,72144095
3,72144097,72244096
3,72244097,72344096
3,72344097,72444096
3,72444097,72544096
3,72544097,72644096
3,72644097,72744096
3,72744097,72844096
3,72844097,72944096
3,72944097,73044096
3,73044097,73144096
3,73144097,73244096
3,73244097,73344096
3,73344097,73444096
3,73444097,73544096
3,73544097,73644096
3,73644097,73744096
3,73744097,73844096
3,73844097,73944096
3,73944097,74044096
3,74044097,74144096
3,74144097,74244096
3,74244097,74344096
3,74344097,74444096
3,74444097,74544096
3,74544097,74644096
3,74644097,74744096
3,74744097,74844096
3,74844097,74930699
3,74930701,75030700
3,75030701,75130700
3,75130701,75153004
3,75153006,75253005
3,75253006,75353005
3,75353006,75453005
3,75453006,75553005
3,75553006,75653005
3,75653006,75753005
3,75753006,75853005
3,75853006,75953005
3,75953006,76053005
3,76053006,76153005
3,76153006,76253005
3,76253006,76353005
3,76353006,76422921
3,76422923,76522922
3,76522923,76622922
3,76622923,76722922
3,76722923,76822922
3,76822923,76922922
3,76922923,77022922
3,77022923,77122922
3,77122923,77179467
3,77179469,77279468
3,77279469,77379468
3,77379469,77479468
3,77479469,77579468
3,77579469,77679468
3,77679469,77779468
3,77779469,77879468
3,77879469,77979468
3,77979469,78079468
3,78079469,78179468
3,78179469,78279468
3,78279469,78379468
3,78379469,78479468
3,78479469,78579468
3,78579469,78679468
3,78679469,78779468
3,78779469,78879468
3,78879469,78979468
3,78979469,79079468
3,79079469,79179468
3,79179469,79279468
3,79279469,79379468
3,79379469,79479468
3,79479469,79579468
3,79579469,79679468
3,79679469,79779468
3,79779469,79879468
3,79879469,79979468
3,79979469,80079468
3,80079469,80179468
3,80179469,80279468
3,80279469,80379468
3,80379469,80479468
3,80479469,80579468
3,80579469,80679468
3,80679469,80702183
3,80702185,80721453
3,80721455,80821454
3,80821455,80921454
3,80921455,81021454
3,81021455,81121454
3,81121455,81221454
3,81221455,81321454
3,81321455,81421454
3,81421455,81521454
3,81521455,81621454
3,81621455,81721454
3,81721455,81821454
3,81821455,81921454
3,81921455,82021454
3,82021455,82121454
3,82121455,82221454
3,82221455,82321454
3,82321455,82421454
3,82421455,82521454
3,82521455,82621454
3,82621455,82721454
3,82721455,82739351
3,82739353,82839352
3,82839353,82939352
3,82939353,83039352
3,83039353,83139352
3,83139353,83239352
3,83239353,83339352
3,83339353,83341597
3,83341599,83441598
3,83441599,83541598
3,83541599,83641598
3,83641599,83741598
3,83741599,83841598
3,83841599,83941598
3,83941599,84041598
3,84041599,84141598
3,84141599,84241598
3,84241599,84341598
3,84341599,84441598
3,84441599,84541598
3,84541599,84641598
3,84641599,84741598
3,84741599,84841598
3,84841599,84941598
3,84941599,84960879
3,84960881,85060880
3,85060881,85160880
3,85160881,85245284
3,85245286,85345285
3,85345286,85445285
3,85445286,85545285
3,85545286,85645285
3,85645286,85745285
3,85745286,85845285
3,85845286,85945285
3,85945286,86045285
3,86045286,86145285
3,86145286,86245285
3,86245286,86345285
3,86345286,86445285
3,86445286,86545285
3,86545286,86645285
3,86645286,86745285
3,86745286,86845285
3,86845286,86945285
3,86945286,87045285
3,87045286,87094395
3,87094397,87194396
3,87194397,87294396
3,87294397,87394396
3,87394397,87405340
3,87405342,87505341
3,87505342,87605341
3,87605342,87705341
3,87705342,87805341
3,87805342,87818197
3,87818199,87918198
3,87918199,88018198
3,88018199,88118198
3,88118199,88218198
3,88218199,88318198
3,88318199,88418198
3,88418199,88518198
3,88518199,88556484
3,88556486,88656485
3,88656486,88756485
3,88756486,88856485
3,88856486,88956485
3,88956486,89056485
3,89056486,89156485
3,89156486,89256485
3,89256486,89356485
3,89356486,89456485
3,89456486,89556485
3,89556486,89656485
3,89656486,89756485
3,89756486,89856485
3,89856486,89956485
3,89956486,89992502
3,89992504,90092503
3,90092504,90192503
3,90192504,90215140
3,90215142,90315141
3,90315142,90415141
3,90415142,90515141
3,90515142,90615141
3,90615142,90715141
3,90715142,90815141
3,90815142,90915141
3,90915142,91015141
3,91015142,91115141
3,91115142,91215141
3,91215142,91315141
3,91315142,91415141
3,91415142,91515141
3,91515142,91615141
3,91615142,91715141
3,91715142,91815141
3,91815142,91915141
3,91915142,92015141
3,92015142,92115141
3,92115142,92215141
3,92215142,92315141
3,92315142,92415141
3,92415142,92515141
3,92515142,92615141
3,92615142,92715141
3,92715142,92815141
3,92815142,92915141
3,92915142,93015141
3,93015142,93115141
3,93115142,93215141
3,93215142,93315141
3,93315142,93415141
3,93415142,93515141
3,93515142,93615141
3,93615142,93715141
3,93715142,93815141
3,93815142,93915141
3,93915142,94015141
3,94015142,94115141
3,94115142,94215141
3,94215142,94315141
3,94315142,94415141
3,94415142,94515141
3,94515142,94615141
3,94615142,94715141
3,94715142,94815141
3,94815142,94915141
3,94915142,95015141
3,95015142,95051647
3,95051649,95151648
3,95151649,95251648
3,95251649,95285035
3,95285037,95385036
3,95385037,95485036
3,95485037,95585036
3,95585037,95685036
3,95685037,95785036
3,95785037,95885036
3,95885037,95985036
3,95985037,96085036
3,96085037,96185036
3,96185037,96285036
3,96285037,96385036
3,96385037,96480744
3,96480746,96580745
3,96580746,96680745
3,96680746,96780745
3,96780746,96880745
3,96880746,96980745
3,96980746,97080745
3,97080746,97180745
3,97180746,97280745
3,97280746,97380745
3,97380746,97480745
3,97480746,97580745
3,97580746,97680745
3,97680746,97743458
3,97743460,97843459
3,97843460,97943459
3,97943460,98043459
3,98043460,98143459
3,98143460,98243459
3,98243460,98343459
3,98343460,98443459
3,98443460,98543459
3,98543460,98643459
3,98643460,98730274
3,98730276,98830275
3,98830276,98930275
3,98930276,99030275
3,99030276,99130275
3,99130276,99230275
3,99230276,99330275
3,99330276,99430275
3,99430276,99530275
3,99530276,99630275
3,99630276,99730275
3,99730276,99830275
3,99830276,99930275
3,99930276,100030275
3,100030276,100130275
3,100130276,100230275
3,100230276,100330275
3,100330276,100430275
3,100430276,100530275
3,100530276,100630275
3,100630276,100730275
3,100730276,100830275
3,100830276,100930275
3,100930276,101030275
3,101030276,101130275
3,101130276,101230275
3,101230276,101330275
3,101330276,101395558
3,101395560,101495559
3,101495560,101595559
3,101595560,101695559
3,101695560,101795559
3,101795560,101895559
3,101895560,101995559
3,101995560,102095559
3,102095560,102195559
3,102195560,102295559
3,102295560,102395559
3,102395560,102495559
3,102495560,102595559
3,102595560,102695559
3,102695560,102795559
3,102795560,102895559
3,102895560,102995559
3,102995560,103072093
3,103072095,103172094
3,103172095,103272094
3,103272095,103372094
3,103372095,103472094
3,103472095,103572094
3,103572095,103672094
3,103672095,103772094
3,103772095,103872094
3,103872095,103972094
3,103972095,104072094
3,104072095,104172094
3,104172095,104272094
3,104272095,104372094
3,104372095,104472094
3,104472095,104572094
3,104572095,104672094
3,104672095,104772094
3,104772095,104872094
3,104872095,104972094
3,104972095,105072094
3,105072095,105172094
3,105172095,105272094
3,105272095,105372094
3,105372095,105472094
3,105472095,105572094
3,105572095,105672094
3,105672095,105772094
3,105772095,105872094
3,105872095,105972094
3,105972095,106072094
3,106072095,106172094
3,106172095,106272094
3,106272095,106372094
3,106372095,106452056
3,106452058,106552057
3,106552058,106652057
3,106652058,106752057
3,106752058,106852057
3,106852058,106952057
3,106952058,107052057
3,107052058,107152057
3,107152058,107252057
3,107252058,107352057
3,107352058,107376832
3,107376834,107476833
3,107476834,107576833
3,107576834,107676833
3,107676834,107776833
3,107776834,107876833
3,107876834,107892229
3,107892231,107992230
3,107992231,108092230
3,108092231,108192230
3,108192231,108292230
3,108292231,108392230
3,108392231,108398309
3,108398311,108498310
3,108498311,108598310
3,108598311,108698310
3,108698311,108798310
3,108798311,108898310
3,108898311,108998310
3,108998311,109098310
3,109098311,109153298
3,109153300,109253299
3,109253300,109353299
3,109353300,109453299
3,109453300,109553299
3,109553300,109653299
3,109653300,109753299
3,109753300,109853299
3,109853300,109953299
3,109953300,110053299
3,110053300,110153299
3,110153300,110253299
3,110253300,110353299
3,110353300,110453299
3,110453300,110553299
3,110553300,110653299
3,110653300,110753299
3,110753300,110853299
3,110853300,110953299
3,110953300,111053299
3,111053300,111153299
3,111153300,111253299
3,111253300,111353299
3,111353300,111453299
3,111453300,111553299
3,111553300,111653299
3,111653300,111753299
3,111753300,111853299
3,111853300,111896075
3,111896077,111996076
3,111996077,112096076
3,112096077,112196076
3,112196077,112296076
3,112296077,112396076
3,112396077,112496076
3,112496077,112596076
3,112596077,112696076
3,112696077,112796076
3,112796077,112896076
3,112896077,112996076
3,112996077,113096076
3,113096077,113196076
3,113196077,113296076
3,113296077,113396076
3,113396077,113496076
3,113496077,113596076
3,113596077,113696076
3,113696077,113796076
3,113796077,113896076
3,113896077,113996076
3,113996077,114096076
3,114096077,114196076
3,114196077,114296076
3,114296077,114396076
3,114396077,114496076
3,114496077,114596076
3,114596077,114620147
3,114620149,114720148
3,114720149,114820148
3,114820149,114920148
3,114920149,115020148
3,115020149,115120148
3,115120149,115181502
3,115181504,115281503
3,115281504,115381503
3,115381504,115481503
3,115481504,115581503
3,115581504,115681503
3,115681504,115781503
3,115781504,115881503
3,115881504,115981503
3,115981504,116081503
3,116081504,116181503
3,116181504,116281503
3,116281504,116302143
3,116302145,116402144
3,116402145,116502144
3,116502145,116602144
3,116602145,116702144
3,116702145,116802144
3,116802145,116902144
3,116902145,117002144
3,117002145,117102144
3,117102145,117202144
3,117202145,117302144
3,117302145,117402144
3,117402145,117502144
3,117502145,117602144
3,117602145,117702144
3,117702145,117802144
3,117802145,117902144
3,117902145,118002144
3,118002145,118102144
3,118102145,118202144
3,118202145,118302144
3,118302145,118402144
3,118402145,118502144
3,118502145,118602144
3,118602145,118702144
3,118702145,118802144
3,118802145,118902144
3,118902145,119002144
3,119002145,119102144
3,119102145,119202144
3,119202145,119302144
3,119302145,119402144
3,119402145,119502144
3,119502145,119602144
3,119602145,119702144
3,119702145,119802144
3,119802145,119902144
3,119902145,120002144
3,120002145,120102144
3,120102145,120202144
3,120202145,120302144
3,120302145,120402144
3,120402145,120502144
3,120502145,120507661
3,120507663,120607662
3,120607663,120707662
3,120707663,120807662
3,120807663,120847197
3,120847199,120947198
3,120947199,121047198
3,121047199,121147198
3,121147199,121247198
3,121247199,121347198
3,121347199,121412145
3,121412147,121512146
3,121512147,121612146
3,121612147,121712146
3,121712147,121812146
3,121812147,121912146
3,121912147,122012146
3,122012147,122084972
3,122084974,122184973
3,122184974,122284973
3,122284974,122384973
3,122384974,122484973
3,122484974,122495963
3,122495965,122548880
3,122548882,122648881
3,122648882,122748881
3,122748882,122848881
3,122848882,122948881
3,122948882,123048881
3,123048882,123148881
3,123148882,123248881
3,123248882,123348881
3,123348882,123448881
3,123448882,123548881
3,123548882,123648881
3,123648882,123748881
3,123748882,123848881
3,123848882,123948881
3,123948882,124048881
3,124048882,124148881
3,124148882,124248881
3,124248882,124348881
3,124348882,124448881
3,124448882,124548881
3,124548882,124648881
3,124648882,124748881
3,124748882,124848881
3,124848882,124948881
3,124948882,125048881
3,125048882,125148881
3,125148882,125248881
3,125248882,125348881
3,125348882,125448881
3,125448882,125548881
3,125548882,125648881
3,125648882,125748881
3,125748882,125848881
3,125848882,125948881
3,125948882,126048881
3,126048882,126148881
3,126148882,126248881
3,126248882,126348881
3,126348882,126448881
3,126448882,126548881
3,126548882,126648881
3,126648882,126748881
3,126748882,126848881
3,126848882,126948881
3,126948882,127048881
3,127048882,127148881
3,127148882,127154022
3,127154024,127254023
3,127254024,127354023
3,127354024,127454023
3,127454024,127554023
3,127554024,127654023
3,127654024,127754023
3,127754024,127854023
3,127854024,127954023
3,127954024,128054023
